tienda,pais,moneda,categoria,producto,clave_canonica,precio_raw,precio_usd,precio_eur,precio_brl,precio_mxn,precio_gbp,url_producto,fecha_extraccion,fecha_staging
Tecnosmart,Ecuador,USD,CPU,PROCESADOR AMD RYZEN 7 7700 3.8GHz BASE – 8 CORES – 16 HILOS – 8MB – AM5 – 65W (100000592BOX),ryzen 7 7700 3,$434.99 Inc. IVA,434.99,381.37,2246.24,7601.62,328.8,https://www.tecnosmart.com.ec/producto/procesador-amd-ryzen-7-7700-3-8ghz-base-8-cores-16-hilos-8mb-am5-65w-100000592box/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,CPU,Procesador AMD Ryzen 5 8400F | 6-CORES | 4.7 GHZ | 65W | AM5 | SIN GRAFICOS,ryzen 5 8400f,$220.99 Inc. IVA,220.99,193.75,1141.17,3861.89,167.04,https://www.tecnosmart.com.ec/producto/procesador-amd-ryzen-5-8400f-6-cores-4-7-ghz-turbo-65w-am5-sin-graficos/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,CPU,PROCESADOR AMD RYZEN 3 5300G – AM4 – 16MB – 64W – 8 THREAD,ryzen 3 5300g,$151.99 Inc. IVA,151.99,133.25,784.86,2656.09,114.88,https://www.tecnosmart.com.ec/producto/procesador-amd-ryzen-3-5300g-am4-16mb-64w-8-thread/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,CPU,PROCESADOR AMD RYZEN 7 9850X3D 8-CORES/16-HILOS 4.7GHz | AM5,ryzen 7 9850x3d,$748.99 Inc. IVA,748.99,656.66,3867.71,13088.9,566.14,https://www.tecnosmart.com.ec/producto/procesador-amd-ryzen-7-9850x3d-4-7ghz-8-cores-16-hilos-96mb-am5-120w/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,CPU,PROCESADOR AMD RYZEN 5 8500G – BASE 3.5GHZ – 65W – AM5 – GRAFICOS AMD RADEON™ 740M (100-100000931BOX),ryzen 5 8500g,$204.99 Inc. IVA,204.99,179.72,1058.55,3582.28,154.95,https://www.tecnosmart.com.ec/producto/procesador-amd-ryzen-5-8500g-base-3-5ghz-65w-am5-graficos-amd-radeon-740m-100-100000931box/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,CPU,Procesador AMD Ryzen 7 5700X 3.4GHz – 4.6Ghz – 8-Core – 16 Threads – AM4,ryzen 7 5700x,$300.99 Inc. IVA,300.99,263.89,1554.28,5259.92,227.51,https://www.tecnosmart.com.ec/producto/procesador-amd-ryzen-7-5700x-3-4ghz-4-6ghz-8-core-16-threads/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,CPU,PROCESADOR INTEL CORE i3-14100F – 3.5 GHZ – 14TH – LGA1700 – 4 CORES,core i3-14100f,$179.99 Inc. IVA,179.99,157.8,929.45,3145.4,136.05,https://www.tecnosmart.com.ec/producto/procesador-intel-core-i3-14100f-3-5-ghz-14th-lga1700-4-cores/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,CPU,PROCESADOR AMD RYZEN 5 8600G 4.3GHz BASE – 6 CORES – 12 HILOS – AM5 – 65W – WITH RADEON™ GRAPHICS,ryzen 5 8600g,$248.99 Inc. IVA,248.99,218.3,1285.76,4351.2,188.2,https://www.tecnosmart.com.ec/producto/procesador-amd-ryzen-5-8600g-4-3ghz-base-6-cores-12-hilos-am5-65w-with-radeon-graphics/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,CPU,PROCESADOR AMD RYZEN 5 5600GT 3.6GHZ TURBO 4.6GHz AM4 6-CORE 12 THREADS – Gráficos Radeon VEGA integrados,ryzen 5 5600gt,$216.99 Inc. IVA,216.99,190.24,1120.51,3791.99,164.02,https://www.tecnosmart.com.ec/producto/procesador-amd-ryzen-5-5600gt-3-6ghz-turbo-4-6ghz-am4-6-core-12-threads-graficos-radeon-vega-integrados/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,CPU,Procesador Intel Core i7-12700,core i7-12700,$486.99 Inc. IVA,486.99,426.96,2514.77,8510.35,368.1,https://www.tecnosmart.com.ec/producto/procesador-intel-core-i7-12700/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,CPU,Procesador AMD Ryzen 5 5500,ryzen 5 5500,$151.99 Inc. IVA,151.99,133.25,784.86,2656.09,114.88,https://www.tecnosmart.com.ec/producto/procesador-amd-ryzen-5-5500/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,CPU,Procesador Intel Core i7-4790K,core i7-4790k,$115.99 Inc. IVA,115.99,101.69,598.96,2026.97,87.67,https://www.tecnosmart.com.ec/producto/procesador-intel-core-i7-4790k-4ghz-turbo-4-4ghz-lga1150-h/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,CPU,Procesador HPE DL380 Gen9 Intel Xeon E5-2640v3 Kit – (719049-B),sin_clasificar,$143.99 Inc. IVA,143.99,126.24,743.55,2516.28,108.84,https://www.tecnosmart.com.ec/producto/procesador-hpe-dl380-gen9-intel-xeon-e5-2640v3-kit-719049-b/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,CPU,Procesador Intel Core i5-10600KF – Sin Graficos,core i5-10600kf,$288.99 Inc. IVA,288.99,253.37,1492.32,5050.22,218.44,https://www.tecnosmart.com.ec/producto/procesador-intel-core-i5-10600kf-4-1ghz-12mb-cache-lga-1200/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,CPU,Procesador AMD Ryzen 7 5700G – Con Graficos Radeon VEGA,ryzen 7 5700g,$280.99 Inc. IVA,280.99,246.35,1451.0,4910.41,212.39,https://www.tecnosmart.com.ec/producto/procesador-amd-ryzen-7-5700g-3-8ghz-turbo-4-6ghz-am4-8-core-16-threads-graficos-radeon-vega-integrados/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,CPU,Procesador Intel Core i9-14900K 24-Cores/32-Hilos (8P+16E) Base 3.2GHz Turbo 6GHz – Caché 36MB – LGA1700 14th Gen,core i9-14900k,$627.99 Inc. IVA,627.99,550.58,3242.88,10974.38,474.68,https://www.tecnosmart.com.ec/producto/procesador-intel-core-i9-14900k-24-cores-32-hilos-8p16e-base-3-2ghz-turbo-6ghz-cache-36mb-lga1700-14th-gen/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,CPU,Procesador Intel Core i9-14900KF 24-Cores/32-Hilos (8P+16E) Base 3.2GHz Turbo 6GHz – Caché 36MB – LGA1700 – Sin Gráficos – 14th Gen,core i9-14900kf,$752.99 Inc. IVA,752.99,660.17,3888.37,13158.8,569.16,https://www.tecnosmart.com.ec/producto/producto-182/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,CPU,PROCESADOR INTEL CORE ULTRA 9 285K – 24 CORES – 36MB – LGA1851- GRAPHICS,core ultra 9 285k,$853.99 Inc. IVA,853.99,748.72,4409.92,14923.82,645.51,https://www.tecnosmart.com.ec/producto/procesador-intel-core-ultra-9-285k-24-cores-36mb-lga1851-graphics/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,CPU,PROCESADOR INTEL CORE ULTRA 9 285 – 24 CORES – 36MB – LGA1851,core ultra 9 285,$873.99 Inc. IVA,873.99,766.25,4513.2,15273.32,660.62,https://www.tecnosmart.com.ec/producto/procesador-intel-core-ultra-9-285-24-cores-36mb-lga1851/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,CPU,PROCESADOR INTEL CORE ULTRA 7 265K – 30MB – LGA1851 – 20-cores (8P+12E) – GRAPHICS,core ultra 7 265k,$450.99 Inc. IVA,450.99,395.4,2328.87,7881.23,340.89,https://www.tecnosmart.com.ec/producto/procesador-intel-core-ultra-7-265k-30mb-lga1851-20-cores-8p12e-graphics/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,CPU,PROCESADOR INTEL CORE ULTRA 5 245K – BASE 4.2GHZ – 26MB – 159W – LGA1851,core ultra 5 245k,$466.99 Inc. IVA,466.99,409.42,2411.49,8160.84,352.98,https://www.tecnosmart.com.ec/producto/procesador-intel-core-ultra-5-245k-base-4-2ghz-26mb-159w-lga1851/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,CPU,Procesador Intel Core Ultra 5 225F | LGA1851 | Sin Gráficos,core ultra 5 225f,$276.99 Inc. IVA,276.99,242.85,1430.35,4840.51,209.37,https://www.tecnosmart.com.ec/producto/procesador-intel-core-ultra-5-225f-20mb-4-9ghz-lga1851-10-cores-65w-no-graphics/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,CPU,PROCESADOR AMD RYZEN 7 9800X3D 8-Núcleos 16-Hilos 4.7GHz Base – 5.2GHz Turbo – AM5 – DDR5,ryzen 7 9800x3d,$688.99 Inc. IVA,688.99,604.06,3557.88,12040.38,520.79,https://www.tecnosmart.com.ec/producto/procesador-amd-ryzen-7-9800x3d-8-nucleos-16-hilos-4-7ghz-base-5-2ghz-turbo-am5-ddr5/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,CPU,Procesador AMD Ryzen 7 8700F | 5.00 GHz | 8-CORES /16-HILOS | AM5 | 65W | SIN GRÁFICOS | INCLUYE COOLER,ryzen 7 8700f,$325.99 Inc. IVA,325.99,285.81,1683.38,5696.81,246.41,https://www.tecnosmart.com.ec/producto/procesador-amd-ryzen-7-8700f-turbo-5-00-ghz-8-cores-16-hilos-am5-65w-sin-graficos-incluye-cooler/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,CPU,PROCESADOR AMD RYZEN 5 9600X – AM5 – 6 CORES – 12 THREAD – 38MB – 65W,ryzen 5 9600x,$333.99 Inc. IVA,333.99,292.82,1724.69,5836.61,252.45,https://www.tecnosmart.com.ec/producto/procesador-amd-ryzen-5-9600x-am5-6-cores-12-thread-38mb-65w/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,CPU,PROCESADOR AMD RYZEN 5 8500G – BASE 3.5GHZ – 65W – AM5 – GRAFICOS AMD RADEON™ 740M – TRAY,ryzen 5 8500g,$179.99 Inc. IVA,179.99,157.8,929.45,3145.4,136.05,https://www.tecnosmart.com.ec/producto/procesador-amd-ryzen-5-8500g-base-3-5ghz-65w-am5-graficos-amd-radeon-740m-tray/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,CPU,PROCESADOR AMD RYZEN 5 5600XT – 3.7 GHZ BASE – HASTA 4.7GHZ – 65W – AM4,ryzen 5 5600xt,$216.99 Inc. IVA,216.99,190.24,1120.51,3791.99,164.02,https://www.tecnosmart.com.ec/producto/procesador-amd-ryzen-5-5600xt-3-7-ghz-base-hasta-4-7ghz-65w-am4/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,CPU,Procesador AMD Ryzen 9 9950x3D2 Dual Edition | 16-Cores/32-Hilos | AM5 | Gráficos integrados,ryzen 9 9950x3d2,$1370.99 Inc. IVA,1370.99,1201.99,7079.66,23958.6,1036.29,https://www.tecnosmart.com.ec/producto/procesador-amd-ryzen-9-9950x3d2-dual-edition-16-cores-32-hilos-am5-graficos-integrados/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,CPU,PROCESADOR AMD RYZEN 9 9950X3D 4.3GHz – TURBO 5.7GHZ – 16-CORES – 32-HILOS – AM5 – 170W,ryzen 9 9950x3d,$999.99 Inc. IVA,999.99,876.72,5163.85,17475.23,755.86,https://www.tecnosmart.com.ec/producto/procesador-amd-ryzen-9-9950x3d-4-3ghz-turbo-5-7ghz-16-cores-32-hilos-am5-170w/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,CPU,PROCESADOR AMD RYZEN 9 9900X3D 4.4GHZ – 12 CORES – 24HILOS – 128MB L3-CACHE – 120W,ryzen 9 9900x3d,$769.99 Inc. IVA,769.99,675.07,3976.15,13455.88,582.01,https://www.tecnosmart.com.ec/producto/procesador-amd-ryzen-9-9900x3d-4-4ghz-12-cores-24hilos-128mb-l3-cache-120w/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,CPU,PROCESADOR AMD RYZEN 5 9600 – AM5 – 6 CORES – 12 THREAD – TURBO 5.2GHZ – 65W,ryzen 5 9600,$317.99 Inc. IVA,317.99,278.79,1642.07,5557.0,240.36,https://www.tecnosmart.com.ec/producto/procesador-amd-ryzen-5-9600-am5-6-cores-12-thread-turbo-5-2ghz-65w/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,CPU,PROCESADOR AMD RYZEN 5 5500X3D 3.0GHZ BASE – 6 CORES – 12HILOS – 96MB L3-CACHE – 105W,ryzen 5 5500x3d,$244.99 Inc. IVA,244.99,214.79,1265.1,4281.3,185.18,https://www.tecnosmart.com.ec/producto/procesador-amd-ryzen-5-5500x3d-3-0ghz-base-6-cores-12hilos-96mb-l3-cache-105w/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,CPU,Procesador Intel Core i7-9700F 3GHZ 12MB CACHE LGA1151,core i7-9700f,$365.99 Inc. IVA,365.99,320.87,1889.94,6395.82,276.64,https://www.tecnosmart.com.ec/producto/procesador-intel-core-i7-9700f-3ghz-12mb-cache-lga1151/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,CPU,Procesador Intel Core i7-14700KF 20-Cores/28-Hilos (8P+12E) Base 3.4GHz Turbo 5.4GHz – Caché 33MB – LGA1700 14th Gen no graphics,core i7-14700kf,$494.99 Inc. IVA,494.99,433.97,2556.08,8650.15,374.15,https://www.tecnosmart.com.ec/producto/procesador-intel-core-i7-14700kf-20-cores-28-hilos-8p12e-base-3-4ghz-turbo-5-4ghz-cache-33mb-lga1700-14th-gen-no-graphics/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,CPU,Procesador Intel Core i7-10700K,core i7-10700k,$575.99 Inc. IVA,575.99,504.99,2974.35,10065.66,435.37,https://www.tecnosmart.com.ec/producto/procesador-intel-core-i7-10700k/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,CPU,Procesador Intel Core i5-13600KF 14-Cores/20-Hilos (6P+8E) Base 3.5GHz Turbo 5.1GHz – Caché 24MB – LGA1700 13th Gen no graphics,core i5-13600kf,$462.99 Inc. IVA,462.99,405.92,2390.83,8090.94,349.96,https://www.tecnosmart.com.ec/producto/procesador-intel-core-i5-13600kf-14-cores-20-hilos-6p8e-base-3-5ghz-turbo-5-1ghz-cache-24mb-lga1700-13th-gen-no-graphics/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,CPU,PROCESADOR INTEL CORE i7-9750H – SRF6U PARA LAPTOP,core i7-9750h,$151.99 Inc. IVA,151.99,133.25,784.86,2656.09,114.88,https://www.tecnosmart.com.ec/producto/procesador-intel-core-i7-9750h-srf6u-para-laptop/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,CPU,PROCESADOR INTEL CORE i7-13700F – 13TH – LGA 1700 – 2.10GHZ HASTA 5.20GHZ – 24M – 65W – 16 CORES (BX8071513700F),core i7-13700f,$535.99 Inc. IVA,535.99,469.92,2767.8,9366.64,405.14,https://www.tecnosmart.com.ec/producto/procesador-intel-core-i7-13700f-13th-lga-1700-2-10ghz-hasta-5-20ghz-24m-65w-16-cores-bx8071513700f/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,CPU,PROCESADOR INTEL CORE i7-13700 – 13TH – LGA 1700 – 2.10GHZ HASTA 5.20GHZ – 30M – 8 CORES – 16 NUCLEOS,core i7-13700,$583.99 Inc. IVA,583.99,512.0,3015.67,10205.46,441.42,https://www.tecnosmart.com.ec/producto/procesador-intel-core-i7-13700-13th-lga-1700-2-10ghz-hasta-5-20ghz-30m-8-cores-16-nucleos/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,CPU,PROCESADOR INTEL CORE i5-13400F – 2.50GHZ BASE – 65W – 10 NUCLEOS (BX8071513400F),core i5-13400f,$309.99 Inc. IVA,309.99,271.78,1600.76,5417.2,234.31,https://www.tecnosmart.com.ec/producto/procesador-intel-core-i5-13400f-2-50ghz-base-65w-10-nucleos-bx8071513400f/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,CPU,PROCESADOR INTEL CORE i5-13400 4.6GHz – 20MB – LGA1700 – 13th GEN,core i5-13400,$284.99 Inc. IVA,284.99,249.86,1471.66,4980.31,215.42,https://www.tecnosmart.com.ec/producto/procesador-intel-core-i5-13400-4-6ghz-20mb-lga1700-13th-gen/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,CPU,PROCESADOR INTEL CORE i5-12400 4.4GHz – 18MB – LGA1700 – 12th GEN – TRAY (SIN CAJA),core i5-12400,$204.99 Inc. IVA,204.99,179.72,1058.55,3582.28,154.95,https://www.tecnosmart.com.ec/producto/procesador-intel-core-i5-12400-4-4ghz-18mb-lga1700-12th-gen-tray-sin-caja/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,CPU,PROCESADOR INTEL CORE i3-14100 – 3.5GHZ – 14TH – LGA1700 – 4 CORES,core i3-14100,$175.99 Inc. IVA,175.99,154.3,908.79,3075.5,133.03,https://www.tecnosmart.com.ec/producto/procesador-intel-core-i3-14100-3-5ghz-14th-lga1700-4-cores/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,CPU,PROCESADOR INTEL CORE i3-13100 – 3.40GHZ – 13TH – LGA1700 – 4 CORES – 12MB CACHE,core i3-13100,$220.99 Inc. IVA,220.99,193.75,1141.17,3861.89,167.04,https://www.tecnosmart.com.ec/producto/procesador-intel-core-i3-13100-3-40ghz-13th-lga1700-4-cores-12mb-cache/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,CPU,PROCESADOR AMD RYZEN 9 7900X 4.7GHz BASE – 12 CORES – 24 HILOS – AM5 – 170W,ryzen 9 7900x,$543.99 Inc. IVA,543.99,476.93,2809.11,9506.44,411.19,https://www.tecnosmart.com.ec/producto/procesador-amd-ryzen-9-7900x-4-7ghz-base-12-cores-24-hilos-am5-170w/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,GPU,TARJETA DE VIDEO GIGABYTE GEFORCE RTX 5050 8GB GDDR6 – OC EDITION – WINDFORCE 2X – HDMI/DP (GV-N5050WF2OCV2-8GDG),rtx 5050 8gb,$473.99 Inc. IVA,473.99,415.56,2447.64,8283.16,358.27,https://www.tecnosmart.com.ec/producto/tarjeta-de-video-gigabyte-geforce-rtx-5050-8gb-gddr6-oc-edition-windforce-2x-hdmi-dp-gv-n5050wf2ocv2-8gdg10/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,GPU,TARJETA DE VIDEO GIGABYTE RADEON RX 7600 GAMING OC 8G GDDR6 – WINDFORCE/OC EDITION – DP/HDMI – BLACK (GV-R76GAMING OC-8GD G11),rx 7600 gaming,$366.99 Inc. IVA,366.99,321.75,1895.1,6413.3,277.4,https://www.tecnosmart.com.ec/producto/gigabyte-gv-r76gaming-oc-8gd-g11/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,GPU,TARJETA DE VIDEO GIGABYTE GEFORCE RTX 5060 WINDFORCE MAX OC 8G – GDDR7 – PCIE 5.0 – HDMI/DP (GV-N5060WF2MAXOC),rtx 5060,$553.99 Inc. IVA,553.99,485.7,2860.75,9681.2,418.74,https://www.tecnosmart.com.ec/producto/gigabyte-gv-n5060wf2maxoc/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,GPU,TARJETA DE VIDEO GIGABYTE AMD RADEON RX 7600 XT – 16GB GDDR6 GAMING OC – WINDFORCE – RAYTRACING – 3 FANS – HDMI/DP (GV-R76XTGAMING OC-16GD),rx 7600 xt,$513.99 Inc. IVA,513.99,450.63,2654.19,8982.18,388.51,https://www.tecnosmart.com.ec/producto/tarjeta-de-video-gigabyte-amd-radeon-rx-7600-xt-16gb-gddr6-gaming-oc-windforce-raytracing-3-fans-hdmi-dp-gv-r76xtgaming-oc-16gd/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,GPU,TARJETA DE VIDEO ASUS RADEON RX 9060 XT – 16GB GDDR6 GAMING OC – WINDFORCE – 2 FANS – HDMI/DP,rx 9060 xt,$776.99 Inc. IVA,776.99,681.21,4012.3,13578.21,587.3,https://www.tecnosmart.com.ec/producto/tarjeta-de-video-gigabyte-amd-radeon-rx-9060-xt-16gb-gddr6-gaming-oc-windforce-3-fans-hdmi-dp-gv-r9060xtgaming-oc-16gd/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,GPU,TARJETA DE VIDEO MSI VENTUS 2X – RTX 3050 6GB GDDR6 OC- HDMI/DP – PCIe 4.0 – RAY TRACING/DLSS (912-V812-060),rtx 3050 6gb,$320.99 Inc. IVA,320.99,281.42,1657.56,5609.43,242.63,https://www.tecnosmart.com.ec/producto/tarjeta-de-video-msi-ventus-2x-rtx-3050-6gb-gddr6-oc-hdmi-dp-pcie-4-0-ray-tracing-dlss-912-v812-060/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,GPU,TARJETA DE VIDEO MSI GEFORCE RTX 5060 8G VENTUS 3X OC EDITION – 8GB GDDR7 – HDMI 2.1b/DP v2.1b (912-V537-036),rtx 5060 8g,$519.99 Inc. IVA,519.99,455.89,2685.18,9087.03,393.04,https://www.tecnosmart.com.ec/producto/tarjeta-de-video-msi-geforce-rtx-5060-8g-ventus-3x-oc-edition-8gb-gddr7-hdmi-2-1b-dp-v2-1b-912-v537-036/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,GPU,TARJETA DE VIDEO GIGABYTE GEFORCE RTX 5070TI GAMING OC 16GB GDDR7 – DP 2.1b / HDMI 2.1b – BLACK (GV-N507TGAMING OC-16GD),rtx 5070ti g,$1499.99 Inc. IVA,1499.99,1315.09,7745.8,26212.93,1133.8,https://www.tecnosmart.com.ec/producto/tarjeta-de-video-gigabyte-geforce-rtx-5070ti-gaming-oc-16gb-gddr7-dp-2-1b-hdmi-2-1b-black-gv-n507tgaming-oc-16gd/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,GPU,TARJETA DE VIDEO GIGABYTE AORUS EXTREME AMD RADEON RX 6900XT – 16GB GDDR6 – 4K UHD – PCI-E 4.0 – WATERBLOCK – DP 1.4 WITH DSC/HDMI 2.1 VRR + AORUS ROBOT XTREME (GV-R69XTAORUSX WB-16GD),rx 6900xt,$427.99 Inc. IVA,427.99,375.23,2210.1,7479.3,323.5,https://www.tecnosmart.com.ec/producto/tarjeta-de-video-gigabyte-aorus-extreme-amd-radeon-rx-6900xt-16gb-gddr6-4k-uhd-pci-e-4-0-waterblock-dp-1-4-with-dsc-hdmi-2-1-vrr-aorus-robot-xtreme-gv-r69xtaorusx-wb-16gd/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,GPU,TARJETA DE VIDEO ASUS PRIME GEFORCE RTX 5070 12GB GDDR7 – OC EDITION – HDMI 2.1b/DP 2.1b – PCI-E 5.0 – BLACK (PRIME-RTX5070-O12G),rtx 5070 12gb,$997.99 Inc. IVA,997.99,874.97,5153.52,17440.27,754.35,https://www.tecnosmart.com.ec/producto/tarjeta-de-video-asus-prime-geforce-rtx-5070-12gb-gddr7-oc-edition-hdmi-2-1b-dp-2-1b-pci-e-5-0-black-prime-rtx5070-o12g/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,GPU,TARJETA DE VIDEO ASUS GEFORCE GT710 – 2GB GDDR5 – HDMI/D-SUB/DVI-D (GT710-SL-2GD5-BRK-EVO),sin_clasificar,$63.99 Inc. IVA,63.99,56.1,330.44,1118.25,48.37,https://www.tecnosmart.com.ec/producto/tarjeta-de-video-asus-geforce-gt710-2gb-gddr5-hdmi-d-sub-dvi-d-gt710-sl-2gd5-brk-evo/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,GPU,TARJETA DE VIDEO ASUS DUAL GEFORCE RTX 5070 12GB GDDR7 – OC EDITION – HDMI/DP – BLACK (DUAL-RTX5070-O12G),rtx 5070 12gb,$981.99 Inc. IVA,981.99,860.94,5070.9,17160.67,742.26,https://www.tecnosmart.com.ec/producto/tarjeta-de-video-asus-dual-geforce-rtx-5070-12gb-gddr7-oc-edition-hdmi-dp-black-dual-rtx5070-o12g/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,GPU,TARJETA DE VIDEO ASUS DUAL GEFORCE RTX 5050 8GB GDDR6 OC EDITION – HDMI/DP – BLACK (DUAL-RTX5050-O8G),rtx 5050 8gb,$443.99 Inc. IVA,443.99,389.26,2292.72,7758.9,335.6,https://www.tecnosmart.com.ec/producto/tarjeta-de-video-asus-dual-geforce-rtx-5050-8gb-gddr6-oc-edition-hdmi-dp-black-dual-rtx5050-o8g/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,GPU,TARJETA DE VIDEO ASUS DUAL GEFORCE RTX 3050 6GB GDDR6 – OC EDITION – DP/HDMI/DVI-D (DUAL-RTX3050-O6G),rtx 3050 6gb,$311.99 Inc. IVA,311.99,273.53,1611.09,5452.15,235.82,https://www.tecnosmart.com.ec/producto/tarjeta-de-video-asus-dual-geforce-rtx-3050-6gb-gddr6-oc-edition-dp-hdmi-dvi-d-dual-rtx3050-o6g/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,GPU,TARJETA DE VIDEO GIGABYTE GEFORCE RTX 5060 EAGLE MAX OC 8GB GDDR7 – OC EDITION – WINDFORCE – DP 2.1b / HDMI 2.1b – BLACK (GV-N5060EAGLEMAX OC-8GD),rtx 5060,$550.99 Inc. IVA,550.99,483.07,2845.26,9628.77,416.48,https://www.tecnosmart.com.ec/producto/tarjeta-de-video-gigabyte-geforce-rtx-5060-eagle-max-oc-8gb-gddr7-oc-edition-windforce-dp-2-1b-hdmi-2-1b-black-gv-n5060eaglemax-oc-8gd/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,GPU,TARJETA DE VIDEO ASUS DUAL GEFORCE RTX 5060TI 16GB GDDR7 – OC EDITION – PCIE- 5.0 – HDMI/DP (DUAL-RTX5060TI-O16G-EVO),rtx 5060ti 16gb,$853.99 Inc. IVA,853.99,748.72,4409.92,14923.82,645.51,https://www.tecnosmart.com.ec/producto/tarjeta-de-video-asus-dual-geforce-rtx-5060ti-16gb-gddr7-oc-edition-pcie-5-0-hdmi-dp-dual-rtx5060ti-o16g-evo/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,GPU,TARJETA DE VIDEO ASUS DUAL GEFORCE RTX 5060TI 16GB GDDR7 – OC EDITION – PCIE- 5.0 – HDMI/DP (DUAL-RTX5060TI-O16G),rtx 5060ti 16gb,$730.99 Inc. IVA,730.99,640.88,3774.76,12774.34,552.53,https://www.tecnosmart.com.ec/producto/tarjeta-de-video-asus-dual-geforce-rtx-5060ti-16gb-gddr7-oc-edition-pcie-5-0-hdmi-dp-dual-rtx5060ti-o16g/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,GPU,TARJETA DE VIDEO ASUS DUAL GEFORCE RTX 5060 8GB GDDR7 – OC EDITION – DP/HDMI (DUAL-RTX5060-O8G),rtx 5060 8gb,$556.99 Inc. IVA,556.99,488.33,2876.24,9733.62,421.01,https://www.tecnosmart.com.ec/producto/tarjeta-de-video-asus-dual-geforce-rtx-5060-8gb-gddr7-oc-edition-dp-hdmi-dual-rtx5060-o8g/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,GPU,Tarjeta de video ASUS ROG ASTRAL GeForce RTX 5090 32GB GDDDR7,rtx 5090 32gb,$4518.99 Inc. IVA,4518.99,3961.93,23335.61,78971.16,3415.77,https://www.tecnosmart.com.ec/producto/asus-rog-astral-rtx5090-o32g-gaming/,2026-06-30,2026-08-05
